id,building_id,floor_plan_id,unit_name,property_code,description,floor_number,usage_type,primary_image_url,availability_status,created_at,updated_at
79372703-91b6-46c2-89f2-3a2f4a35ff73,e3164675-bafb-4741-a95c-dfa61e549930,cb81a89d-0e44-42f0-8438-78a5553269ef,3115,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
795d90a9-2c36-411c-8d8a-e21e4b14aa58,540668d7-75c0-4a5e-a84c-99dba77dc720,3c6def3a-6200-4ba4-a3b4-2eb2c459f573,1003,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
797128cc-a81e-4c0c-8412-e9d46250b365,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,52c8e384-a107-4509-806e-4b2a9b7cc465,1091,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7a03f088-e71f-4c64-b8fb-75208a2bf6a4,475e1091-ab50-4f46-bb44-48d7ac01cc19,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,2022,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7a08d0eb-7649-4c8c-858c-2ac862760513,e3164675-bafb-4741-a95c-dfa61e549930,cb81a89d-0e44-42f0-8438-78a5553269ef,1115,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7a1f8be2-e0a4-4a78-8db5-69f890f0e9a2,540668d7-75c0-4a5e-a84c-99dba77dc720,22741823-ecdf-4454-8607-4fe78ed8d337,2002,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7a35eedf-1012-4f68-aef2-dd95121e268d,6a644fdc-caed-4230-89a4-b15ad1b08a00,18fb4aeb-d73f-4953-ad0d-0e23d3cdc722,1132,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7a86cc0b-6e00-43ee-8de7-bf31656391f7,e3164675-bafb-4741-a95c-dfa61e549930,58db1f29-2078-411a-ac50-f0b8f45e3221,2117,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7a9fb79e-ed37-43e7-a061-91cfabea3d1e,7eb938c9-ffeb-4ced-bf99-ea7cc04cf99b,18fb4aeb-d73f-4953-ad0d-0e23d3cdc722,3052,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
7b35ef98-2607-4271-b521-38331662da8a,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1104,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7b70a19b-9bdd-41cf-a2be-9fecc7aca464,9de2b2f3-3a15-437a-b058-084b9e7609dc,45696361-6865-4939-b45f-052e5ef3772d,S203,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7b9158e3-dd81-4b10-94aa-3711e72ddaef,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1094,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7c44acde-3f44-461c-96c4-cc716b8e01fb,52c0e2e7-df80-4ba7-8d7c-54975281a96b,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,1147,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7c5f9cd4-46b6-4d71-a8b2-37ef9200c538,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C415,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7cb053cd-d170-4834-95f0-1a95d8ab287f,385ec15a-7235-4103-ba10-0306dfa56ddc,d6ee7016-8d18-4648-911d-1ab0ad53e141,474-E,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7cc838e5-4eff-4ca4-bcac-51408cf64472,0282fd2a-bede-4657-8642-024c3a8e74a9,45696361-6865-4939-b45f-052e5ef3772d,S165,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7d33e8c1-c89f-4a27-a7a1-b7f570f999a2,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C328,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7d65e4bd-b5bf-46d6-bd8a-5eba37dfe117,83b9b497-2158-477f-8e1e-b7bb1268f47a,b628858a-1e91-43c3-a264-a9d4d8b990fe,2071,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7d9351a3-51e1-4c7b-8ab4-1bb8236ee200,6a644fdc-caed-4230-89a4-b15ad1b08a00,cd59ceff-0fea-4dd5-ad66-8a30d163bd6c,1135,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7da83970-311a-4596-8410-a4ecf34bc6c6,83b9b497-2158-477f-8e1e-b7bb1268f47a,b628858a-1e91-43c3-a264-a9d4d8b990fe,1065,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7dc5a15b-ee19-4691-9b73-5bb30b3fe40c,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,e3120bdb-2ecb-498d-82d8-54b620a8d863,1055,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7e3e4564-7567-44a0-aa50-97209177db71,27fe63c5-88af-4b01-ab17-171f701db0f0,ac471e4b-d47a-431b-b864-07921d14ef00,C322,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7e7d6b20-4a0b-4b48-896e-7d5c86791f3b,e3164675-bafb-4741-a95c-dfa61e549930,e3120bdb-2ecb-498d-82d8-54b620a8d863,1121,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7e8baa06-aa63-4e8b-a753-35e931ece191,7d0746e5-d32a-4600-b68e-6d3feded5710,cb81a89d-0e44-42f0-8438-78a5553269ef,1081,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7f1d99b2-2d22-4963-ab6e-a54559e7c1e3,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,cb81a89d-0e44-42f0-8438-78a5553269ef,3096,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7f220a13-3f53-4bd4-b45d-124e334ee9dc,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,e3120bdb-2ecb-498d-82d8-54b620a8d863,1043,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7f60b141-af12-4b19-b45e-50395ac70d8c,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C326,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
7fa01d0a-897e-4fde-9158-e65e3f9303ba,f2be0fe5-d638-4a04-a007-8bebdae37866,16a87b97-91f4-4015-932e-7efc4e9dd0a9,2109,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
80363ca9-dac7-4bae-841a-b5f53832a4ba,dd22c341-7fea-40f8-b7a7-6008f8b1c653,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1117,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
80370d57-5eaf-4100-9fec-9e73acdb01f8,822115be-029e-45a0-a629-ab88754ad450,c8620203-748f-4fc0-850c-111ee4270dcb,S221,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8079fed2-7a8d-4519-b816-8c841860213d,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,e3120bdb-2ecb-498d-82d8-54b620a8d863,1033,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
809434ec-9cb1-411d-877f-6b32996ddf98,7eb938c9-ffeb-4ced-bf99-ea7cc04cf99b,18fb4aeb-d73f-4953-ad0d-0e23d3cdc722,1052,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
80c07f94-c791-4843-8785-6448f2c6229e,27fe63c5-88af-4b01-ab17-171f701db0f0,d9ce3e6a-e4c6-48b2-a84d-2d19e926636d,C402,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
810f0022-bcb5-46b1-bea0-b87084ea9593,a4ae880a-2d2c-4c31-a8ea-09e579d7cb0a,d6ee7016-8d18-4648-911d-1ab0ad53e141,466-D,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
814dc217-75ad-4049-a88d-c7d0131b0e66,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,22741823-ecdf-4454-8607-4fe78ed8d337,3109,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
815b27b7-d693-43da-b6b2-f850a79c05de,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,22741823-ecdf-4454-8607-4fe78ed8d337,2042,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
819324ac-fe4d-4eee-b973-0eb13a5c7a23,e3164675-bafb-4741-a95c-dfa61e549930,e3120bdb-2ecb-498d-82d8-54b620a8d863,3127,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
81f3176b-0c89-4397-820e-3b3d997b2ed1,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C126,CV,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
82339c26-be1c-43dd-aae4-6d43a29b051a,3ed39b03-722e-4ef6-82ca-72a20f8c0e77,894e04e2-a5fa-4a68-827e-c496cd04d155,1085,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
82745f60-0403-4b77-9c99-dfd23dc8a20a,27fe63c5-88af-4b01-ab17-171f701db0f0,ac471e4b-d47a-431b-b864-07921d14ef00,C329,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
82beb457-af05-4216-aef7-dbcb14f1a0cb,540668d7-75c0-4a5e-a84c-99dba77dc720,9efb1cab-3e61-4e67-a8dc-3d7c2b0018ed,2012,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
82ccd7d2-6615-4e2e-aef1-00d11a1bc4a1,74d55278-8744-47e1-ac91-693bf95993d1,c8620203-748f-4fc0-850c-111ee4270dcb,S187,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
82ce36fe-8d3d-453e-9bd0-48c95d15baf3,7d0746e5-d32a-4600-b68e-6d3feded5710,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,3072,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8333b545-8e26-4a05-8f85-6c9e14eefe7a,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C426,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
839af418-a02e-424b-a7b6-390bf35cf72e,41d89bc8-1954-417d-a6aa-fef88f295ff8,b628858a-1e91-43c3-a264-a9d4d8b990fe,1159,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
83f71701-998d-47fd-886c-0c6701458fc6,41d89bc8-1954-417d-a6aa-fef88f295ff8,b628858a-1e91-43c3-a264-a9d4d8b990fe,1160,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
84155347-0441-45bf-a8f4-605e2b3b9e29,0282fd2a-bede-4657-8642-024c3a8e74a9,45696361-6865-4939-b45f-052e5ef3772d,S171,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8418ba1a-b7c0-4206-b806-9c36472a1f05,7c5a7627-f855-4126-8e6d-f2686ea6dca5,653cd147-1bba-4592-938f-22f05a022145,S113,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
84594928-d99d-44c6-a6c6-b81a60deec83,52c0e2e7-df80-4ba7-8d7c-54975281a96b,cd59ceff-0fea-4dd5-ad66-8a30d163bd6c,1151,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
84c4504d-0a4c-4007-8e32-62a2149dc001,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1040,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
84f36c7a-64bf-4254-947c-8334a12fcd2d,540668d7-75c0-4a5e-a84c-99dba77dc720,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,3016,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
84ffe0c2-12c6-4505-9324-bc2b0603be80,252092b1-d39a-425c-9f89-0ed2de93573b,6acb9a92-fc81-4cd5-9ba0-91a523e5aca5,3042,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
8539cda1-f387-4d12-b6af-f46c04d7ab81,807d38ee-fc1d-4b57-8e69-de9fe1410246,1ef9ada4-3f7a-40c6-874d-2846adb99957,460-G,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
85c84a98-23d8-4777-b5e3-4ce578f3f24f,7d0746e5-d32a-4600-b68e-6d3feded5710,cb81a89d-0e44-42f0-8438-78a5553269ef,2074,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
861be40d-ccfa-4de3-8885-61318887b24f,7d0746e5-d32a-4600-b68e-6d3feded5710,e3120bdb-2ecb-498d-82d8-54b620a8d863,3083,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8634e4b7-0b77-4c4c-a515-d478cdd77414,74d55278-8744-47e1-ac91-693bf95993d1,c8620203-748f-4fc0-850c-111ee4270dcb,S183,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8674c921-83d8-4450-9862-97baf2862b49,e3164675-bafb-4741-a95c-dfa61e549930,22741823-ecdf-4454-8607-4fe78ed8d337,2131,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8698b028-5472-435c-ae07-c4df845372a9,b67290d5-b1ab-470a-a61c-0d50c8cec474,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S009,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
86c66f79-ef5a-4425-ba7a-995fc403ccc4,9de2b2f3-3a15-437a-b058-084b9e7609dc,45696361-6865-4939-b45f-052e5ef3772d,S206,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
87be09bf-1312-4d1c-8f91-d797587565a7,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C221,CV,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
87c50115-afbb-4765-9fc8-0bef0a0ccd06,252092b1-d39a-425c-9f89-0ed2de93573b,16a87b97-91f4-4015-932e-7efc4e9dd0a9,3043,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
87d740cd-08ff-4ca3-ada4-9eff0bf2de63,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,cb81a89d-0e44-42f0-8438-78a5553269ef,1103,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
88349a6f-fbaa-49f1-9476-daa78e63df2e,07711183-0f10-4d28-b6f4-9b2b9cd22d1d,16a87b97-91f4-4015-932e-7efc4e9dd0a9,2100,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
88c0876b-1614-4002-9bd7-0eb1d20b4b9c,56a1778e-6229-40d9-979f-473bb0102dd7,d6ee7016-8d18-4648-911d-1ab0ad53e141,450-B,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
88df6630-abe6-4c90-a074-d79eafc273e2,41d89bc8-1954-417d-a6aa-fef88f295ff8,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,2158,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
88e7001d-5662-40ce-93da-100d7daf3f62,e548bb95-30a4-4865-8b71-0c8be2900c6b,894e04e2-a5fa-4a68-827e-c496cd04d155,1006,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
88fbbe39-5374-471a-937e-10582c18735a,e3164675-bafb-4741-a95c-dfa61e549930,e3120bdb-2ecb-498d-82d8-54b620a8d863,2119,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
890d2ff1-3bda-49d2-bd7d-58c1a483a293,9de2b2f3-3a15-437a-b058-084b9e7609dc,45696361-6865-4939-b45f-052e5ef3772d,S208,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8920625f-8f26-4f81-a7e4-2db90e0b4d35,9de2b2f3-3a15-437a-b058-084b9e7609dc,45696361-6865-4939-b45f-052e5ef3772d,S205,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
893fb61d-47b5-487f-9fa1-5337493ce2d3,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C305,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8960eb5c-a02f-43db-be63-f5a7a5f5c3b4,cd893961-00e1-437e-bbb8-b947b640f526,d6ee7016-8d18-4648-911d-1ab0ad53e141,454-C,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
89689173-6e84-4c92-b8f3-cb1d7f001cd5,475e1091-ab50-4f46-bb44-48d7ac01cc19,b628858a-1e91-43c3-a264-a9d4d8b990fe,1023,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
89b1ee0f-5041-44c2-848a-684670203951,ed50c9cb-acde-475e-a5f6-27ecef8a915f,c8620203-748f-4fc0-850c-111ee4270dcb,S154,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
89c8646b-1865-4c11-94ef-af843a2557df,c83d5315-f2bc-448d-ad1a-72f49d38b950,d6ee7016-8d18-4648-911d-1ab0ad53e141,462-C,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
89f1754a-cfed-43ed-b48f-7b9070e7ca1c,7d0746e5-d32a-4600-b68e-6d3feded5710,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,2070,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8a075a3a-f3de-4414-917c-3b658404c984,56a1778e-6229-40d9-979f-473bb0102dd7,d6ee7016-8d18-4648-911d-1ab0ad53e141,450-F,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8ade5d90-f2a6-4b5d-b4c6-bd00e1121948,47e8faac-651c-40b9-907b-94ec0b10e696,45696361-6865-4939-b45f-052e5ef3772d,S089,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8adff486-9ac8-4327-9be1-c633d2a1d8a6,a4ae880a-2d2c-4c31-a8ea-09e579d7cb0a,d6ee7016-8d18-4648-911d-1ab0ad53e141,466-A,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8b2231b5-b9c2-41e7-90f4-d8670d981290,74d55278-8744-47e1-ac91-693bf95993d1,c8620203-748f-4fc0-850c-111ee4270dcb,S186,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8b63b336-b138-44c5-9680-2a69e600f97e,83b9b497-2158-477f-8e1e-b7bb1268f47a,b628858a-1e91-43c3-a264-a9d4d8b990fe,1072,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8b6fb383-6177-4925-826b-0e109badc766,8c057524-3379-493b-b419-3b2a42d4f64b,894e04e2-a5fa-4a68-827e-c496cd04d155,1125,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8beb5477-978f-4755-88be-f1281881df2d,822115be-029e-45a0-a629-ab88754ad450,c8620203-748f-4fc0-850c-111ee4270dcb,S220,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8c5cec03-befe-491a-a4ca-427c0e52db96,b4b46d3f-24d7-4090-b0b4-0370f05a15fc,33686c92-7584-42a4-8bb1-469aeb038d62,2073,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8c8ae32c-fe0b-43c8-87b7-4465f49361c8,b4b46d3f-24d7-4090-b0b4-0370f05a15fc,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1075,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8cdf22c3-6650-4f04-a5a3-2429eccfd64a,0282fd2a-bede-4657-8642-024c3a8e74a9,45696361-6865-4939-b45f-052e5ef3772d,S174,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8cf3eea5-c9e8-49bd-be77-3450aae25d9b,f8a1fba1-8439-48db-b5ed-125c99f60226,33686c92-7584-42a4-8bb1-469aeb038d62,2016,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8d16dd78-6e79-4fc1-8680-06962425c8ca,27fe63c5-88af-4b01-ab17-171f701db0f0,d9ce3e6a-e4c6-48b2-a84d-2d19e926636d,C311,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8d3fa41e-415f-4133-98cb-8657ff2d22df,540668d7-75c0-4a5e-a84c-99dba77dc720,e3120bdb-2ecb-498d-82d8-54b620a8d863,3005,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8d41d659-bf7c-41dc-8ce9-49bd13caba4b,7b645362-fbf8-4efc-a056-d26b07165751,653cd147-1bba-4592-938f-22f05a022145,S142,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8d77b7e3-7a0b-4764-a704-4793b390fd52,3ed39b03-722e-4ef6-82ca-72a20f8c0e77,894e04e2-a5fa-4a68-827e-c496cd04d155,1084,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8dbd5f5d-398a-4167-a04d-b0f25f9fa687,83b9b497-2158-477f-8e1e-b7bb1268f47a,b628858a-1e91-43c3-a264-a9d4d8b990fe,1066,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8dc83f8a-670a-4b7f-b539-805d34362ad7,7d0746e5-d32a-4600-b68e-6d3feded5710,58db1f29-2078-411a-ac50-f0b8f45e3221,3079,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8de248b5-6c0b-4783-bd9d-dbada290b448,8c057524-3379-493b-b419-3b2a42d4f64b,894e04e2-a5fa-4a68-827e-c496cd04d155,2124,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
8e151d99-bec3-42a0-97fe-7c8dd6a4b296,3ed39b03-722e-4ef6-82ca-72a20f8c0e77,894e04e2-a5fa-4a68-827e-c496cd04d155,2085,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8e5cf14d-b189-40d2-9667-91bc170ccbd7,52c0e2e7-df80-4ba7-8d7c-54975281a96b,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,1148,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8e922a13-cf41-4ffc-8bd3-567124998cbf,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C121,CV,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8efd7af0-0f3f-4615-8646-cafa69ed1675,0282fd2a-bede-4657-8642-024c3a8e74a9,45696361-6865-4939-b45f-052e5ef3772d,S161,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8f3ebc86-3e6b-4991-a213-9d6dd4cb2056,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,cb81a89d-0e44-42f0-8438-78a5553269ef,2030,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8f969d2a-6940-47f8-bcbe-f5e82cb4d655,7d0746e5-d32a-4600-b68e-6d3feded5710,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1072,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8f9cdb60-41e7-4ece-ac7b-4738c6dde3f9,5703511f-0b88-44fc-8788-ec88952a41b1,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S055,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
8fd6e6a9-e113-4e03-935b-7ad4ab925ac0,07711183-0f10-4d28-b6f4-9b2b9cd22d1d,16a87b97-91f4-4015-932e-7efc4e9dd0a9,3101,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
90108427-2669-4587-93e9-d7d2bc108425,c3623832-b1a2-4aaa-9d7b-97ecba768a59,33686c92-7584-42a4-8bb1-469aeb038d62,1025,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
901a0040-b7ae-430f-a11e-360b72e9d72b,ef9721f9-57dc-4db7-898e-04005f98f089,894e04e2-a5fa-4a68-827e-c496cd04d155,1062,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
901e6cdf-4d68-4b8a-bf55-368b5b807030,f8a1fba1-8439-48db-b5ed-125c99f60226,33686c92-7584-42a4-8bb1-469aeb038d62,1009,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
90933bf3-aeb0-437d-b66d-01f574083d36,e3164675-bafb-4741-a95c-dfa61e549930,22741823-ecdf-4454-8607-4fe78ed8d337,1131,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
